track_id,track_name,artist_name,album_name,release_date,popularity,duration_ms,explicit,playlist_source,playlist_id,city,artist_genres,artist_popularity,artist_followers,track_popularity,preview_url,markets_available
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,This One's for You,2017-06-02,80,222533,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,80,,185
4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,Luke Combs,This One's for You,2017-06-02,78,221800,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,78,,185
6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,Jason Aldean,Rearview Town,2018-04-13,3,196800,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",79,6921226,3,,0
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,This One's for You Too (Deluxe Edition),2018-06-01,82,193200,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,82,,185
2qcHhMi1MQBDEtzy8p4tRR,Drinkin' Problem,Midland,On The Rocks (Big Machine Radio Release Special),2017-09-22,51,221466,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, honky tonk",69,350978,51,,184
6foY66mWZN0pSRjZ408c00,Whiskey Glasses,Morgan Wallen,If I Know Me,2018-04-27,14,234346,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,96,13031159,14,,0
1dyxS3YzBbL0t8rEVwVQ1K,God's Country,Blake Shelton,God's Country,2019-03-29,72,205106,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,75,7459988,72,,185
4T5Z4mbTe7kuGqgLpaRtTh,Any Ol' Barstool,Jason Aldean,They Don't Know,2016-09-09,1,203293,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",79,6921226,1,,0
06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,Chris Stapleton,From A Room: Volume 1,2017-05-05,82,180906,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country",85,8604990,82,,184
0s6OWiWGuiCcm1Muzch5A8,Fix a Drink,Chris Janson,EVERYBODY,2017-09-22,66,188933,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,63,422161,66,,184
2sSgZkaAOIfkzNDhndiLvZ,The Weekend,Brantley Gilbert,The Devil Don't Sleep (Deluxe / Big Machine Radio Release Special),2017-01-27,45,188373,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, country rock, country hip hop, acoustic country",69,3028258,45,,184
08wJ1B9yu9sPeoRa5fbpr3,It Ain't My Fault,Brothers Osborne,Pawn Shop,2016-01-15,68,216800,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, country rock",64,1268392,68,,184
68JS5SFTnW5Yv9Vzw81Jf0,Millionaire,Chris Stapleton,From A Room: Volume 2,2017-12-01,79,210133,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country",85,8604990,79,,184
6XD3HMATLswheYevIfKkSi,All Over The Road,Easton Corbin,All Over The Road,2012-01-01,68,163066,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",59,974212,68,,184
0SF38KDlXNLJAxbYyOMnCy,Loud and Heavy,Cody Jinks,Adobe Sessions,2015-01-12,1,229927,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, texas country, outlaw country, country",69,1129757,1,,0
3mYIIi1M6uySDWa2UmyDul,Can't Write A Love Song,Riley Green,Bury Me In Dixie,2018-01-01,37,231794,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,37,,184
6ioWVLiVdOLtpKiz8SFRmN,Never Done It Sober,Riley Green,Bury Me In Dixie,2018-01-01,37,233692,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,37,,184
1BWq6vqgF679jaHo3Hb0se,Runnin' With An Angel,Riley Green,Runnin' With An Angel,2018-06-01,49,235693,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,49,,184
6N6IavjzVG9LLP1pKxTiJ1,Break Up More Often,Riley Green,In A Truck Right Now,2018-06-29,0,203053,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,0,,0
698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,This One's for You Too (Deluxe Edition),2018-06-01,82,183160,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,82,,185
7nfmK6oHPDlAd68A11d7AN,Beer Never Broke My Heart,Luke Combs,The Prequel - EP,2019-06-07,0,186800,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,0,,0
3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),Morgan Wallen,If I Know Me,2018-04-27,8,197253,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,96,13031159,8,,0
6ERR6e7h6wCqGoz1TjiUJb,Knockin' Boots,Luke Bryan,Knockin' Boots,2019-03-29,64,199382,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",80,9280208,64,,184
6voi5xnLs9JKmWG2oLmgDU,Raised on Country,Chris Young,Raised on Country,2019-01-04,54,175594,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",69,2880726,54,,185
7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,No.6 Collaborations Project,2019-07-12,63,209120,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,soft pop,92,121034098,63,,185
4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It,Florida Georgia Line,Can't Say I Ain't Country,2019-02-15,63,202920,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country, acoustic country",76,5554320,63,,184
6guWjUuNYziyNXgjFo1IpF,"Houston, We Got a Problem",Luke Combs,This One's for You Too (Deluxe Edition),2018-06-01,71,191986,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,71,,185
2yQZwi1P8AkkxxFhQ8rMEK,Greatest Love Story,LANCO,Hallelujah Nights,2018-01-19,70,222573,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,54,403007,70,,185
001UkMQHw4zXfFNdKpwXAF,Brand New Man - with Luke Combs,Brooks & Dunn,Reboot,2019-04-05,70,191053,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, classic country, acoustic country",76,3227426,70,,185
79LAFAkR1ATb4iIQvZuCL0,Most People Are Good,Luke Bryan,What Makes You Country,2017-12-08,65,221800,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",80,9280208,65,,184
3y8xKFhQWc8DARB3fuGMGA,Hell Right (feat. Trace Adkins),Blake Shelton,Hell Right (feat. Trace Adkins),2019-08-16,54,207480,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,75,7459988,54,,185
75p6fgACKYIyIhsoG411SZ,Hey Pretty Girl,Kip Moore,Up All Night,2012-01-01,61,215920,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,64,1271893,61,,184
5ZMFVgZSYvbq3SmgRwaGMa,Point At You,Justin Moore,Off The Beaten Path (Deluxe Edition),2013-01-01,51,180720,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",65,1905972,51,,2
5WA2SHuL5eesmPnYflNzlT,Rearview Town,Jason Aldean,Rearview Town,2018-04-13,1,184173,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",79,6921226,1,,0
5aZQrb2TXWEh9uZR4HEY3r,Even Though I'm Leaving,Luke Combs,What You See Is What You Get,2019-11-08,0,225253,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,0,,0
5qdQPrWmZv8xYhMJCDrdHF,Heartache Medication,Jon Pardi,Heartache Medication,2019-09-27,81,209109,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",78,2258962,81,,184
7Dxes6VnfbZYV0S2QTnVuT,I Wish Grandpas Never Died,Riley Green,Different 'Round Here,2019-09-20,75,250413,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,75,,184
2GHJ7SJUd1KunqhFyI7vFf,Someone I Used To Know,Zac Brown Band,The Owl,2019-09-20,1,209264,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083899,1,,0
40ufL61vEaDaaOitYhnlQ7,Tip of My Tongue,Kenny Chesney,Tip of My Tongue,2019-07-12,52,199413,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,77,4790810,52,,185
41FLEFSeRCv19OBn0vLiaH,It All Comes Out in the Wash,Miranda Lambert,Wildcard,2019-11-01,50,214786,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,72,3692530,50,,185
6RHDliBPKS2TShFp7UIHF0,May We All,Florida Georgia Line,Dig Your Roots (Big Machine Radio Release Special),2016-08-26,46,226586,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country, acoustic country",76,5554320,46,,184
5f67qP7EXnVPyhZYquhgQ3,Mercy,Brett Young,Brett Young (Big Machine Radio Release Special),2017-02-10,46,217120,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,69,1222614,46,,184
5fSPbm5lcwtqwXkeQQswW8,Record Year,Eric Church,Mr. Misunderstood,2015-11-11,72,179346,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083479,72,,184
0M7mWKqwTIaVjYyxfZmtTa,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,Unleashed,2002-01-01,79,195533,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, classic country",76,2884038,79,,184
5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,Luke Bryan,Crash My Party,2013-01-01,77,190186,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",80,9280208,77,,184
5Z19ylxppfnfdP4JH0u8oj,Break Up in the End,Cole Swindell,All of It,2018-08-17,62,199693,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",70,2515967,62,,184
0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),Diplo,Heartless (feat. Morgan Wallen),2019-08-16,1,169226,True,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,moombahton,80,2786399,1,,0
1tSGw3h54aHModEHHL1HGK,Better Together,Luke Combs,What You See Is What You Get,2019-11-08,0,219573,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,0,,0
408JSy42j9aL8EMO9sPsYb,Straight To Hell,Darius Rucker,When Was The Last Time,2017-10-20,54,253786,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,71,2719116,54,,184
5V4Sx4VKnHwyM6CjZnfce2,Not Good At Not,Morgan Wallen,If I Know Me,2018-04-27,1,185066,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,96,13031159,1,,0
5ggoxc2dhlFjListerctlA,Nothin' on You,Cody Johnson,Ain't Nothin' to It,2019-01-18,70,260466,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"texas country, country, red dirt",78,1803065,70,,184
1M2l9ReoabUnvl6Y8jLUe7,Colder Weather,Zac Brown Band,You Get What You Give (Deluxe),2010-09-20,1,273893,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083899,1,,0
47yypFbq6fu3yUvFoaf2UN,Cover Me Up,Morgan Wallen,Cover Me Up,2019-04-05,0,292662,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,96,13031159,0,,0
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,If I Know Me,2018-04-27,12,205453,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,96,13031159,12,,0
1qjl8UJtWTHrk4SFpwftSN,Tomorrow,Chris Young,Neon,2011-07-11,66,220173,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",69,2880726,66,,184
575wNG8uXiF5jjaSdWqdxZ,Neon,Chris Young,Neon,2011-07-11,51,224160,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",69,2880726,51,,184
6PN7QeNItfzZBpCTQvsLyq,Short Skirt Weather,Kane Brown,Experiment Extended,2019-11-01,58,194146,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country",77,5709978,58,,185
5xYI4ZcyAHq3ruRnFazHnN,Get That Man A Beer,Riley Green,Different 'Round Here,2019-09-20,64,202226,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,64,,184
7grWGhX8SHNmyGOkMNVMCt,There Was This Girl,Riley Green,Different 'Round Here,2019-09-20,77,194426,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,77,,184
6FpSqJRS0786oDMKIDqISd,Break Up More Often,Riley Green,Different 'Round Here,2019-09-20,52,203426,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,52,,184
23wRw8B1BQ74VjAb0uvHVG,Runnin’ With An Angel,Riley Green,Different 'Round Here,2019-09-20,46,236293,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,46,,184
50QL2fqn6EDwpBUJ5QaQ4m,Porch Swing Angel,Muscadine Bloodline,Porch Swing Angel,2016-04-17,70,230272,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, country, texas country",67,364650,70,,171
0Ta3jOf8m9yCSWMVwd8Qlf,International Harvester,Craig Morgan,Little Bit Of Life,2006-10-31,1,228653,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",61,1086266,1,,0
1wCvUnwMr7bwn99khpCiPf,Tailgate Blues,Luke Bryan,Tailgates & Tanlines,2011-08-09,0,223173,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",80,9280208,0,,0
0YVdTI4w1BEqSjGNXcRjX1,REDNECKER,HARDY,THIS OLE BOY,2018-10-19,4,201832,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, country rock",77,1385283,4,,0
14PfmQ4Gsi8tVOAo7xbRD3,Good Time - Dance Mix,Alan Jackson,Good Time (Dance Mix),2008-07-08,33,285586,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,33,,172
6cqxDqWwB9o3j3eHMSV2mA,Different 'Round Here,Riley Green,Different 'Round Here,2019-09-20,64,183333,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,64,,184
6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood),Miranda Lambert,Platinum,2014-06-02,69,169586,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,72,3692530,69,,185
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,Some Hearts,2005-11-14,81,199946,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,74,6118511,81,,185
5XqHOqbjKb7YsQV6f3eGeD,Georgia Time,Riley Green,Georgia Time,2018-06-01,68,221200,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,79,1187341,68,,184
2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,Tyler Childers,Purgatory,2017-08-04,83,224946,True,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,83,,185
47IjKaQ2mIZlQLEOZAVKIU,Hard Times,Tyler Childers,Bottles and Bibles,2011-10-11,0,178160,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,0,,0
4j6GMcVcqZf1r0GDqMtYp6,Prayed For You,Matt Stell,Everywhere But On,2019-10-25,61,210373,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country",51,85500,61,,185
30RZAuEkYeDXvy46Iv6l7E,Homesick,Kane Brown,Experiment Extended,2019-11-01,65,205400,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country",77,5709978,65,,185
0AYbVoeF03NYhM0fvKjAuU,Make Me Want To,Jimmie Allen,Mercury Lane,2018-10-12,0,172280,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,55,271131,0,,0
6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,Jordan Davis,Home State,2018-03-23,72,193929,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,76,1544095,72,,184
72Fnsr9pkCyXCmY3BS7sbx,Hippies and Cowboys,Cody Jinks,Less Wise,2010-06-28,0,300680,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, texas country, outlaw country, country",69,1129757,0,,0
0v1U24PRkaqgPRq96mDE8k,Mamma Song,Cody Jinks,Adobe Sessions,2015-01-12,0,259360,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, texas country, outlaw country, country",69,1129757,0,,0
0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,Country Squire,2019-08-02,83,218280,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,83,,185
6VChAU4QENeLwf3OaHBJxC,Must Be The Whiskey,Cody Jinks,Lifers,2018-07-27,1,205333,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"red dirt, texas country, outlaw country, country",69,1129757,1,,0
1HXy5I3HTWq8OvxCn0z7G7,Heaven,Kane Brown,Kane Brown (Deluxe Edition),2017-10-06,75,179506,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, pop country",77,5709978,75,,185
3t5OV1asJHmOlf23T08CLv,Lady May,Tyler Childers,Purgatory,2017-08-04,79,183533,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, outlaw country, red dirt, alt country, texas country, bluegrass",80,2988180,79,,185
52ioLaTnO2J7BWY8UN2n9D,Round Here Buzz,Eric Church,Mr. Misunderstood,2015-11-11,69,214626,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083479,69,,184
7GQjJEwqlp6m5HNWVQd6OR,Good Directions,Billy Currington,Doin' Somethin' Right,2005-01-01,79,215853,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",71,2716759,79,,184
5JnLiuMgRAWoHYOhatFP3s,People Are Crazy,Billy Currington,Little Bit Of Everything,2008-01-01,42,231360,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",71,2716759,42,,0
6a7wXoZOARI8IqEXObjhDz,Pretty Good At Drinkin' Beer,Billy Currington,Enjoy Yourself,2010-01-01,0,179906,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",71,2716759,0,,0
4etE2X6t7GmyiuYLIdI8H5,Redneck Yacht Club,Craig Morgan,My Kind Of Livin',2005-03-08,2,230373,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",61,1086266,2,,0
5jFid6SUnYqohvNvNuZvIz,These Are My People,Rodney Atkins,If You're Going Through Hell,2006-07-18,64,213653,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",67,1987023,64,,185
2WKLUgklz0VDX5bKTZ3eYD,Buy Me a Boat,Chris Janson,Buy Me a Boat,2015-10-30,74,179077,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,63,422161,74,,184
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,Jon Pardi,California Sunrise,2016-05-13,81,201893,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",78,2258962,81,,184
0WyFpxYlBCgH1gMXd26OOr,Flatliner (feat. Dierks Bentley),Cole Swindell,You Should Be Here,2016-05-06,66,177066,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",70,2515967,66,,184
29aSfWddeZJCfnrcMb20sy,Homeboy,Eric Church,Chief,2011-01-01,61,227226,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083479,61,,183
3d1qN7AHge6BXuVPutcpI5,Some Of It,Eric Church,Desperate Man,2018-10-05,62,195146,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",77,4083479,62,,184
2Ql3AOQedeK5gFq8tM1tIY,Bama Breeze,Jimmy Buffett,Take the Weather with You,2006-10-10,54,191440,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,,73,1267256,54,,185
6lyKOW0FNW6aAZdKVgoM8m,Good Time,Alan Jackson,Good Time,2008-11-05,71,306773,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,71,,185
5ExWY6ojo1Qm3rC7iaEqx2,Small Town Southern Man,Alan Jackson,Good Time,2008-11-05,63,280266,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,63,,185
5RuCWf4bJC0rqA05b7nWfd,Country Boy,Alan Jackson,Good Time,2008-11-05,69,246080,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,69,,185
5pvqWUXHwUfSH4CC03dPbN,1976,Alan Jackson,Good Time,2008-11-05,49,249466,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,49,,185
4BByCzxIRRciYomMMIXLKR,Nothing Left To Do,Alan Jackson,Good Time,2008-11-05,33,284133,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, christian country, classic country",77,3225628,33,,185
2Hc4t9N2nt37oO4sF9BynI,I Hope,Gabby Barrett,I Hope,2019-01-25,0,209228,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,65,409819,0,,0
0ME1Lv9K21SHHrwYaClxlG,Bartender (Sittin' At A Bar),Rehab,Bartender Song (Sittin' At A Bar),2008-01-01,56,219280,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country hip hop,54,356460,56,,82
2Zv9cKaT82kHOutvQmBUnD,Much Too Young (To Feel This Damn Old) - Recorded at Spotify Studios NYC,Jason Aldean,Spotify Singles,2017-09-05,0,157025,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",79,6921226,0,,0
4objxuNfJlJHomkRIPa2Y2,Drinking Alone,Carrie Underwood,Cry Pretty,2018-09-14,53,258293,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,74,6118511,53,,184
3aMUiKCIXJeurR5ppEMJZD,Six Feet Apart,Luke Combs,Six Feet Apart,2020-05-01,53,199068,False,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,country,87,12938346,53,,184
5g0XcG0apQTlO3X8r38vGf,Down To The Honkytonk,Jake Owen,Greetings From...Jake,2019-03-29,5,186866,True,Nashville Hits,3ZMLlhKrftx9ReZZhgnG6w,Nashville,"country, acoustic country",67,1983275,5,,0
